payment_id,order_id,payment_method,amount,payment_date
62519,62519,Credit Card,441.75,2026-03-31
62520,62520,Paypal,1096.0500000000002,2025-04-22
62521,62521,Bank Transfer,1531.04,2025-06-10
62522,62522,Credit Card,637.18,2026-04-20
62523,62523,Paypal,592.72,2025-06-24
62524,62524,Bank Transfer,195.95999999999998,2024-07-04
62525,62525,Paypal,408.42,2024-11-11
62526,62526,Paypal,259.95,2026-03-06
62527,62527,Bank Transfer,,2025-12-05
62528,62528,Bank Transfer,675.4000000000001,2026-01-07
62529,62529,Bank Transfer,1282.25,2024-06-19
62530,62530,Bank Transfer,,2026-02-27
62531,62531,Credit Card,1202.67,2026-03-04
62532,62532,Paypal,470.35,2025-11-12
62533,62533,Bank Transfer,183.91,2024-06-08
62534,62534,Bank Transfer,1838.2,2025-10-06
62535,62535,Paypal,460.51,2024-11-16
62536,62536,Paypal,302.94,2025-08-28
62537,62537,Bank Transfer,1066.65,2026-05-21
62538,62538,Credit Card,1289.08,2024-09-27
62539,62539,Credit Card,273.06,2025-06-06
62540,62540,Credit Card,1110.6,2025-01-22
62541,62541,Credit Card,243.07,2024-11-23
62542,62542,Bank Transfer,177.52,2025-05-09
62543,62543,Bank Transfer,1156.23,2025-08-27
62544,62544,Paypal,1307.22,2025-05-24
62545,62545,Bank Transfer,55.0,2025-04-15
62546,62546,Bank Transfer,113.34,2024-08-08
62547,62547,Paypal,752.64,2025-12-08
62548,62548,Credit Card,934.23,2025-12-18
62549,62549,Bank Transfer,241.68,2025-10-15
62550,62550,Bank Transfer,402.55,2025-11-17
62551,62551,Credit Card,841.9499999999999,2025-07-10
62552,62552,Paypal,714.6,2024-08-06
62553,62553,Credit Card,350.46,2025-03-06
62554,62554,Credit Card,954.99,2025-02-15
62555,62555,Credit Card,836.12,2024-09-07
62556,62556,Credit Card,36.96,2025-08-31
62557,62557,Paypal,629.1,2025-12-11
62558,62558,Bank Transfer,72.48,2026-02-04
62559,62559,Paypal,1645.25,2025-09-24
62560,62560,Credit Card,172.26,2026-02-28
62561,62561,Credit Card,381.9,2025-03-18
62562,62562,Bank Transfer,872.0,2025-07-08
62563,62563,Paypal,,2025-06-09
62564,62564,Bank Transfer,2205.1,2026-01-24
62565,62565,Credit Card,110.18,2025-09-12
62566,62566,Bank Transfer,696.86,2024-09-09
62567,62567,Bank Transfer,763.62,2026-03-16
62568,62568,Credit Card,1045.1100000000001,2024-11-02
62569,62569,Credit Card,1709.64,2025-03-01
62570,62570,Paypal,426.53,2024-11-24
62571,62571,Paypal,988.1,2026-01-07
62572,62572,Paypal,431.4,2024-12-07
62573,62573,Paypal,1790.56,2026-04-27
62574,62574,Bank Transfer,367.29999999999995,2024-07-22
62575,62575,Bank Transfer,,2026-04-01
62576,62576,Credit Card,1307.45,2024-09-16
62577,62577,Paypal,1272.75,2024-11-07
62578,62578,Credit Card,547.74,2024-11-10
62579,62579,Bank Transfer,1172.6399999999999,2025-03-08
62580,62580,Credit Card,712.16,2024-12-27
62581,62581,Paypal,314.88,2024-12-30
62582,62582,Paypal,1885.5500000000002,2025-02-28
62583,62583,Bank Transfer,529.89,2026-01-21
62584,62584,Bank Transfer,777.96,2024-09-01
62585,62585,Paypal,592.92,2024-07-30
62586,62586,Bank Transfer,926.84,2026-04-01
62587,62587,Paypal,1205.31,2024-08-29
62588,62588,Paypal,243.86,2026-04-27
62589,62589,Bank Transfer,276.22,2026-05-01
62590,62590,Credit Card,209.14999999999998,2025-11-14
62591,62591,Credit Card,60.84,2024-12-17
62592,62592,Paypal,2392.5,2024-09-06
62593,62593,Credit Card,371.82,2025-02-14
62594,62594,Bank Transfer,1021.8000000000001,2025-12-18
62595,62595,Credit Card,365.35,2025-04-26
62596,62596,Paypal,75.06,2024-06-29
62597,62597,Paypal,1440.84,2024-06-06
62598,62598,Credit Card,1305.12,2024-07-21
62599,62599,Paypal,,2025-03-18
62600,62600,Credit Card,2363.7,2024-10-24
62601,62601,Bank Transfer,1725.3,2025-03-31
62602,62602,Bank Transfer,64.08,2025-12-03
62603,62603,Credit Card,319.1,2024-06-27
62604,62604,Credit Card,457.61,2025-08-13
62605,62605,Paypal,433.68,2025-05-11
62606,62606,Paypal,1035.18,2024-09-17
62607,62607,Paypal,299.90999999999997,2025-05-31
62608,62608,Paypal,1031.4,2025-01-24
62609,62609,Bank Transfer,,2026-04-17
62610,62610,Bank Transfer,137.7,2025-01-03
62611,62611,Bank Transfer,1609.8,2024-08-30
62612,62612,Paypal,1378.65,2026-03-15
62613,62613,Credit Card,269.95,2026-05-06
62614,62614,Credit Card,843.9300000000001,2025-04-21
62615,62615,Bank Transfer,1376.76,2026-05-16
62616,62616,Paypal,824.18,2025-04-07
62617,62617,Paypal,482.97,2024-07-27
62618,62618,Credit Card,2472.7000000000003,2024-11-02
62619,62619,Bank Transfer,1388.6399999999999,2025-06-02
62620,62620,Bank Transfer,630.26,2025-11-06
62621,62621,Paypal,1466.0,2026-04-01
62622,62622,Bank Transfer,2422.95,2025-06-10
62623,62623,Credit Card,322.53,2024-10-27
62624,62624,Bank Transfer,837.48,2025-06-20
62625,62625,Paypal,1239.81,2025-02-09
62626,62626,Paypal,279.65999999999997,2025-10-08
62627,62627,Paypal,96.64,2025-11-21
62628,62628,Bank Transfer,75.96,2025-12-01
62629,62629,Credit Card,1689.25,2025-03-05
62630,62630,Bank Transfer,621.5699999999999,2024-08-12
62631,62631,Credit Card,43.19,2026-02-25
62632,62632,Bank Transfer,,2025-01-01
62633,62633,Paypal,528.1,2024-07-20
62634,62634,Credit Card,261.37,2025-06-17
62635,62635,Paypal,155.91,2025-04-06
62636,62636,Paypal,283.61,2025-03-21
62637,62637,Paypal,225.31,2025-02-19
62638,62638,Paypal,384.96,2024-12-24
62639,62639,Paypal,339.27,2025-05-05
62640,62640,Paypal,58.83,2024-11-12
62641,62641,Bank Transfer,736.25,2025-07-06
62642,62642,Bank Transfer,,2025-05-26
62643,62643,Paypal,111.61,2025-07-07
62644,62644,Paypal,326.52,2024-07-16
62645,62645,Bank Transfer,248.0,2025-10-10
62646,62646,Paypal,621.5699999999999,2025-07-23
62647,62647,Credit Card,41.98,2026-01-11
62648,62648,Credit Card,346.75,2026-02-25
62649,62649,Bank Transfer,99.6,2026-05-26
62650,62650,Paypal,1357.08,2026-01-12
62651,62651,Credit Card,191.72,2025-07-29
62652,62652,Bank Transfer,125.42,2025-02-16
62653,62653,Bank Transfer,612.6899999999999,2024-08-21
62654,62654,Credit Card,670.3199999999999,2026-04-14
62655,62655,Paypal,1149.65,2025-06-17
62656,62656,Credit Card,356.66,2024-12-30
62657,62657,Bank Transfer,12.27,2024-11-29
62658,62658,Paypal,118.0,2025-09-27
62659,62659,Credit Card,1201.25,2025-10-24
62660,62660,Credit Card,425.86,2026-01-19
62661,62661,Bank Transfer,2255.7,2026-03-05
62662,62662,Paypal,1216.8899999999999,2025-09-18
62663,62663,Paypal,738.46,2024-09-05
62664,62664,Bank Transfer,881.67,2025-03-01
62665,62665,Paypal,12.27,2025-09-30
62666,62666,Bank Transfer,161.97,2026-02-13
62667,62667,Credit Card,999.2,2025-10-07
62668,62668,Credit Card,398.35,2025-04-27
62669,62669,Credit Card,423.18,2025-10-09
62670,62670,Paypal,739.08,2026-01-10
62671,62671,Paypal,,2025-10-06
62672,62672,Credit Card,204.21,2026-01-14
62673,62673,Bank Transfer,1837.2,2024-09-17
62674,62674,Paypal,851.5,2024-08-27
62675,62675,Paypal,1841.6999999999998,2026-03-31
62676,62676,Paypal,293.13,2024-07-28
62677,62677,Bank Transfer,935.64,2025-01-08
62678,62678,Bank Transfer,829.26,2025-08-19
62679,62679,Paypal,2438.6000000000004,2025-02-08
62680,62680,Paypal,1655.0,2026-05-31
62681,62681,Paypal,64.64,2024-11-20
62682,62682,Paypal,1032.84,2025-11-06
62683,62683,Bank Transfer,,2025-07-20
62684,62684,Credit Card,945.74,2024-07-26
62685,62685,Bank Transfer,1102.5,2025-08-08
62686,62686,Credit Card,1067.16,2024-08-24
62687,62687,Credit Card,1514.1,2024-07-02
62688,62688,Paypal,954.68,2025-10-29
62689,62689,Credit Card,382.76,2024-09-02
62690,62690,Paypal,321.96,2025-04-25
62691,62691,Bank Transfer,2424.95,2025-02-19
62692,62692,Bank Transfer,560.22,2025-12-01
62693,62693,Bank Transfer,170.5,2025-07-09
62694,62694,Bank Transfer,882.04,2024-10-05
62695,62695,Credit Card,829.3799999999999,2025-09-25
62696,62696,Credit Card,686.0699999999999,2025-02-01
62697,62697,Bank Transfer,1544.4499999999998,2024-10-12
62698,62698,Bank Transfer,88.02,2025-01-20
62699,62699,Credit Card,1184.05,2025-11-13
62700,62700,Paypal,982.54,2025-12-19
62701,62701,Paypal,57.08,2026-01-09
62702,62702,Paypal,530.16,2024-09-19
62703,62703,Bank Transfer,715.28,2025-02-10
62704,62704,Paypal,558.3,2025-04-17
62705,62705,Paypal,1830.44,2024-07-27
62706,62706,Bank Transfer,985.53,2025-02-01
62707,62707,Credit Card,832.0,2024-08-16
62708,62708,Bank Transfer,1657.72,2025-08-06
62709,62709,Paypal,1105.84,2024-10-10
62710,62710,Bank Transfer,1157.2,2025-10-23
62711,62711,Credit Card,1020.6,2025-05-19
62712,62712,Credit Card,250.27,2024-11-29
62713,62713,Paypal,2386.7,2025-02-20
62714,62714,Paypal,51.99,2026-05-22
62715,62715,Paypal,1132.15,2025-07-21
62716,62716,Credit Card,852.24,2025-01-14
62717,62717,Bank Transfer,1027.56,2025-06-15
62718,62718,Credit Card,2487.25,2024-08-25
62719,62719,Bank Transfer,2153.4,2025-05-03
62720,62720,Credit Card,995.9000000000001,2026-04-08
62721,62721,Paypal,1987.92,2025-03-08
62722,62722,Credit Card,184.44,2025-02-10
62723,62723,Paypal,350.76,2025-10-04
62724,62724,Bank Transfer,451.77,2024-06-09
62725,62725,Paypal,162.3,2025-06-22
62726,62726,Credit Card,,2026-05-08
62727,62727,Paypal,1807.08,2025-07-25
62728,62728,Bank Transfer,108.54,2025-06-15
62729,62729,Paypal,746.42,2025-06-18
62730,62730,Credit Card,1696.3999999999999,2025-11-26
62731,62731,Credit Card,251.92,2025-12-17
62732,62732,Credit Card,202.66,2025-04-12
62733,62733,Paypal,786.7,2025-12-05
62734,62734,Credit Card,844.23,2026-03-22
62735,62735,Credit Card,912.9000000000001,2026-05-01
62736,62736,Credit Card,903.54,2025-05-10
62737,62737,Paypal,1284.2,2024-10-21
62738,62738,Credit Card,2422.25,2025-04-07
62739,62739,Bank Transfer,394.25,2026-01-03
62740,62740,Credit Card,,2024-09-20
62741,62741,Bank Transfer,1610.2,2024-07-09
62742,62742,Paypal,51.5,2025-04-16
62743,62743,Bank Transfer,11.64,2024-09-17
62744,62744,Bank Transfer,190.95,2025-06-02
62745,62745,Credit Card,2259.9,2026-02-24
62746,62746,Bank Transfer,78.9,2025-02-16
62747,62747,Bank Transfer,450.58,2024-11-01
62748,62748,Bank Transfer,1167.51,2026-03-16
62749,62749,Paypal,1315.74,2024-08-25
62750,62750,Bank Transfer,1511.04,2025-04-22
62751,62751,Credit Card,500.54,2025-02-22
62752,62752,Paypal,935.88,2025-08-06
62753,62753,Credit Card,,2025-11-02
62754,62754,Credit Card,92.08,2025-11-28
62755,62755,Bank Transfer,414.13,2024-06-28
62756,62756,Paypal,249.8,2024-09-19
62757,62757,Paypal,598.05,2024-08-30
62758,62758,Credit Card,,2026-04-28
62759,62759,Credit Card,1392.81,2025-07-08
62760,62760,Paypal,347.83,2024-10-15
62761,62761,Credit Card,629.1,2026-03-09
62762,62762,Credit Card,470.05,2025-04-27
62763,62763,Bank Transfer,1369.72,2026-03-12
62764,62764,Paypal,216.08,2025-02-11
62765,62765,Credit Card,1288.1399999999999,2024-08-05
62766,62766,Bank Transfer,142.59,2026-05-07
62767,62767,Credit Card,261.5,2024-10-22
62768,62768,Bank Transfer,157.15,2026-03-01
62769,62769,Credit Card,1382.22,2025-08-03
62770,62770,Bank Transfer,1646.12,2025-02-08
62771,62771,Bank Transfer,,2025-07-16
62772,62772,Bank Transfer,473.11,2026-03-07
62773,62773,Bank Transfer,253.89,2024-12-08
62774,62774,Paypal,389.17,2026-02-19
62775,62775,Bank Transfer,472.1,2026-05-17
62776,62776,Paypal,923.6,2024-07-16
62777,62777,Paypal,1209.8,2025-11-09
62778,62778,Bank Transfer,2088.0,2025-05-17
62779,62779,Paypal,775.72,2025-11-14
62780,62780,Credit Card,577.32,2025-11-28
62781,62781,Credit Card,1131.6,2026-03-23
62782,62782,Paypal,31.150000000000002,2025-11-04
62783,62783,Credit Card,1467.3600000000001,2024-09-19
62784,62784,Credit Card,850.17,2025-08-27
62785,62785,Bank Transfer,947.24,2024-10-28
62786,62786,Paypal,46.06,2024-08-01
62787,62787,Paypal,142.41,2024-12-04
62788,62788,Paypal,896.56,2025-03-01
62789,62789,Bank Transfer,441.02,2026-01-03
62790,62790,Credit Card,415.28,2024-09-11
62791,62791,Paypal,1282.65,2026-01-05
62792,62792,Credit Card,2298.8,2025-01-04
62793,62793,Bank Transfer,1139.32,2026-02-02
62794,62794,Credit Card,78.99,2025-04-21
62795,62795,Paypal,294.2,2025-09-21
62796,62796,Paypal,1372.83,2025-08-19
62797,62797,Paypal,364.09,2024-09-17
62798,62798,Paypal,564.6,2025-08-06
62799,62799,Credit Card,359.27,2025-01-11
62800,62800,Paypal,47.62,2024-10-30
62801,62801,Paypal,1582.36,2026-04-16
62802,62802,Paypal,554.35,2024-08-06
62803,62803,Paypal,,2025-01-25
62804,62804,Bank Transfer,167.52,2024-07-23
62805,62805,Bank Transfer,221.46,2025-10-02
62806,62806,Credit Card,199.8,2025-04-15
62807,62807,Credit Card,1572.75,2025-02-06
62808,62808,Paypal,982.54,2025-11-05
62809,62809,Paypal,496.98,2026-06-04
62810,62810,Credit Card,1365.12,2025-05-11
62811,62811,Paypal,396.92,2025-04-14
62812,62812,Paypal,1228.6,2024-11-20
62813,62813,Paypal,125.1,2024-10-03
62814,62814,Paypal,1337.9499999999998,2025-12-02
62815,62815,Paypal,1858.85,2026-05-19
62816,62816,Paypal,1122.72,2024-11-28
62817,62817,Credit Card,1069.0,2025-09-24
62818,62818,Paypal,346.15,2025-06-16
62819,62819,Credit Card,1762.0,2025-06-29
62820,62820,Paypal,543.5699999999999,2025-09-28
62821,62821,Credit Card,690.12,2025-11-26
62822,62822,Bank Transfer,980.88,2026-04-03
62823,62823,Paypal,712.36,2024-11-18
62824,62824,Paypal,1795.24,2025-05-20
62825,62825,Credit Card,227.07,2026-04-03
62826,62826,Paypal,675.4000000000001,2026-03-03
62827,62827,Paypal,761.1899999999999,2026-04-14
62828,62828,Bank Transfer,131.64999999999998,2025-05-10
62829,62829,Paypal,130.62,2026-03-13
62830,62830,Paypal,262.8,2024-12-16
62831,62831,Bank Transfer,969.24,2025-06-11
62832,62832,Paypal,580.8,2026-06-03
62833,62833,Credit Card,1121.04,2025-09-12
62834,62834,Credit Card,220.02,2025-10-11
62835,62835,Paypal,326.28,2026-02-15
62836,62836,Credit Card,1057.88,2024-08-17
62837,62837,Credit Card,2401.3999999999996,2026-01-04
62838,62838,Credit Card,1405.17,2025-05-11
62839,62839,Paypal,1419.48,2026-03-12
62840,62840,Credit Card,929.4300000000001,2026-01-05
62841,62841,Credit Card,2079.0,2024-10-16
62842,62842,Bank Transfer,1473.48,2026-01-19
62843,62843,Credit Card,,2025-04-09
62844,62844,Paypal,2181.1000000000004,2025-06-22
62845,62845,Paypal,2108.35,2025-01-28
62846,62846,Paypal,293.2,2025-10-23
62847,62847,Paypal,1697.0,2026-02-13
62848,62848,Paypal,1303.1399999999999,2024-08-29
62849,62849,Bank Transfer,1387.92,2025-07-26
62850,62850,Bank Transfer,1873.45,2026-05-09
62851,62851,Credit Card,363.86,2025-07-17
62852,62852,Paypal,844.98,2024-06-28
62853,62853,Paypal,226.68,2025-08-11
62854,62854,Bank Transfer,1419.9,2025-05-08
62855,62855,Bank Transfer,170.5,2025-12-07
62856,62856,Credit Card,648.99,2025-09-06
62857,62857,Paypal,1238.8,2026-01-22
62858,62858,Paypal,1344.03,2024-10-13
62859,62859,Credit Card,237.65,2024-08-10
62860,62860,Paypal,846.36,2026-02-10
62861,62861,Paypal,,2024-08-11
62862,62862,Credit Card,664.02,2025-09-21
62863,62863,Bank Transfer,648.99,2025-10-29
62864,62864,Paypal,968.68,2026-01-08
62865,62865,Credit Card,1508.15,2025-11-08
62866,62866,Bank Transfer,65.93,2026-05-10
62867,62867,Bank Transfer,481.85,2024-11-14
62868,62868,Bank Transfer,548.95,2025-04-15
62869,62869,Paypal,1228.6,2025-06-05
62870,62870,Paypal,880.62,2024-10-08
62871,62871,Bank Transfer,423.56,2024-10-28
62872,62872,Credit Card,991.6500000000001,2024-07-01
62873,62873,Bank Transfer,173.1,2024-10-01
62874,62874,Credit Card,690.5500000000001,2024-06-15
62875,62875,Bank Transfer,352.6,2026-02-11
62876,62876,Paypal,968.68,2024-09-22
62877,62877,Bank Transfer,1186.8000000000002,2024-11-15
62878,62878,Paypal,234.98,2026-01-05
62879,62879,Credit Card,979.2,2025-02-08
62880,62880,Paypal,2330.75,2025-09-15
62881,62881,Credit Card,270.16,2025-09-13
62882,62882,Paypal,682.56,2026-02-28
62883,62883,Credit Card,1108.6200000000001,2024-10-26
62884,62884,Paypal,771.56,2025-01-12
62885,62885,Bank Transfer,1954.84,2025-06-20
62886,62886,Bank Transfer,1563.52,2025-03-10
62887,62887,Bank Transfer,181.93,2024-08-06
62888,62888,Bank Transfer,120.05000000000001,2025-07-24
62889,62889,Bank Transfer,290.46,2025-07-27
62890,62890,Credit Card,67.92,2025-11-26
62891,62891,Bank Transfer,763.8,2025-07-10
62892,62892,Paypal,1002.05,2024-07-20
62893,62893,Paypal,199.2,2026-02-23
62894,62894,Credit Card,143.42,2024-11-12
62895,62895,Bank Transfer,686.0699999999999,2024-09-30
62896,62896,Bank Transfer,764.46,2026-01-14
62897,62897,Paypal,724.76,2025-08-02
62898,62898,Paypal,146.68,2025-09-22
62899,62899,Credit Card,31.95,2026-04-26
62900,62900,Bank Transfer,1158.55,2025-11-06
62901,62901,Credit Card,46.06,2024-11-25
62902,62902,Paypal,489.78,2026-04-20
62903,62903,Paypal,636.9,2024-09-12
62904,62904,Paypal,482.97,2024-09-22
62905,62905,Bank Transfer,14.27,2024-08-23
62906,62906,Credit Card,1317.33,2025-12-21
62907,62907,Bank Transfer,742.83,2024-12-13
62908,62908,Paypal,500.70000000000005,2024-09-22
62909,62909,Bank Transfer,1275.75,2026-05-06
62910,62910,Paypal,174.16,2025-12-10
62911,62911,Paypal,,2024-07-26
62912,62912,Bank Transfer,1411.5,2025-12-31
62913,62913,Credit Card,100.9,2025-09-19
62914,62914,Credit Card,594.54,2025-08-07
62915,62915,Paypal,807.64,2025-07-20
62916,62916,Bank Transfer,,2025-04-08
62917,62917,Bank Transfer,104.0,2025-07-21
62918,62918,Bank Transfer,667.5,2026-02-01
62919,62919,Paypal,32.32,2024-12-05
62920,62920,Credit Card,247.61,2024-10-04
62921,62921,Bank Transfer,,2024-06-18
62922,62922,Paypal,598.05,2025-05-21
62923,62923,Paypal,1455.0,2025-02-02
62924,62924,Paypal,509.61,2025-08-08
62925,62925,Credit Card,1859.1,2025-10-31
62926,62926,Credit Card,1205.31,2025-05-20
62927,62927,Bank Transfer,505.64,2026-03-01
62928,62928,Paypal,513.78,2024-08-13
62929,62929,Credit Card,542.02,2025-03-08
62930,62930,Paypal,1453.77,2025-07-26
62931,62931,Paypal,1342.92,2026-01-01
62932,62932,Bank Transfer,557.16,2024-10-08
62933,62933,Bank Transfer,957.4499999999999,2024-07-26
62934,62934,Credit Card,2321.4500000000003,2024-11-30
62935,62935,Paypal,1002.05,2024-12-17
62936,62936,Credit Card,758.0699999999999,2024-10-13
62937,62937,Bank Transfer,1365.12,2025-01-25
62938,62938,Bank Transfer,108.54,2025-07-12
62939,62939,Paypal,2472.7000000000003,2025-02-26
62940,62940,Credit Card,630.26,2024-12-24
62941,62941,Credit Card,115.15,2025-12-19
62942,62942,Bank Transfer,124.17,2024-08-19
62943,62943,Paypal,192.48,2026-03-28
62944,62944,Credit Card,204.16,2026-05-18
62945,62945,Credit Card,1132.15,2025-07-26
62946,62946,Bank Transfer,774.78,2025-04-13
62947,62947,Credit Card,,2025-08-27
62948,62948,Paypal,448.81,2024-08-11
62949,62949,Bank Transfer,177.68,2024-10-03
62950,62950,Paypal,344.19,2025-02-28
62951,62951,Paypal,417.04999999999995,2024-11-21
62952,62952,Credit Card,490.44,2024-07-30
62953,62953,Bank Transfer,1689.25,2025-09-26
62954,62954,Credit Card,150.94,2024-12-16
62955,62955,Paypal,814.38,2025-09-03
62956,62956,Bank Transfer,859.96,2025-04-21
62957,62957,Paypal,469.96,2025-09-06
62958,62958,Bank Transfer,187.99,2026-01-03
62959,62959,Paypal,478.36,2025-12-14
62960,62960,Credit Card,230.55,2024-11-09
62961,62961,Paypal,507.46,2025-05-21
62962,62962,Credit Card,1671.15,2026-05-19
62963,62963,Bank Transfer,,2025-09-01
62964,62964,Credit Card,681.2,2025-02-13
62965,62965,Bank Transfer,675.48,2025-05-27
62966,62966,Bank Transfer,1756.44,2025-12-26
62967,62967,Credit Card,76.6,2024-12-14
62968,62968,Paypal,739.08,2026-01-17
62969,62969,Bank Transfer,,2026-03-03
62970,62970,Paypal,565.6800000000001,2025-02-19
62971,62971,Paypal,1971.1000000000001,2024-08-01
62972,62972,Bank Transfer,485.0,2026-03-09
62973,62973,Bank Transfer,580.68,2025-11-22
62974,62974,Credit Card,384.91,2026-04-21
62975,62975,Credit Card,,2025-01-22
62976,62976,Paypal,644.54,2025-11-05
62977,62977,Credit Card,1418.0500000000002,2024-12-03
62978,62978,Credit Card,,2025-05-15
62979,62979,Credit Card,412.64,2025-06-11
62980,62980,Credit Card,83.54,2025-12-24
62981,62981,Bank Transfer,100.45,2024-09-20
62982,62982,Bank Transfer,209.89999999999998,2024-09-20
62983,62983,Bank Transfer,6.23,2025-01-02
62984,62984,Paypal,87.5,2025-11-27
62985,62985,Credit Card,739.86,2024-09-17
62986,62986,Bank Transfer,1403.25,2025-02-21
62987,62987,Bank Transfer,944.64,2025-02-14
62988,62988,Credit Card,183.45,2024-07-13
62989,62989,Bank Transfer,17.5,2026-06-04
62990,62990,Bank Transfer,106.7,2025-04-22
62991,62991,Paypal,341.0,2026-02-16
62992,62992,Paypal,371.82,2024-09-15
62993,62993,Paypal,1163.58,2024-10-01
62994,62994,Bank Transfer,1309.84,2024-10-24
62995,62995,Credit Card,2381.85,2024-10-27
62996,62996,Bank Transfer,816.1200000000001,2025-12-28
62997,62997,Bank Transfer,,2026-01-06
62998,62998,Credit Card,398.04,2025-08-14
62999,62999,Bank Transfer,337.62,2025-01-03
63000,63000,Credit Card,953.8499999999999,2026-02-08
63001,63001,Paypal,1403.25,2024-07-11
63002,63002,Credit Card,586.4,2025-08-06
63003,63003,Bank Transfer,318.59,2025-04-05
63004,63004,Bank Transfer,438.74,2025-04-23
63005,63005,Credit Card,61.980000000000004,2026-02-07
63006,63006,Credit Card,,2026-02-12
63007,63007,Paypal,1981.4,2025-12-08
63008,63008,Bank Transfer,732.55,2024-09-30
63009,63009,Paypal,791.64,2025-02-26
